chunk_id,source_file,doc_group,doc_type,chunk_type,section,question,page_start,page_end,char_count,content_preview
3251434aa5b84c569d96ff5741fa300a,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,114,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：山西省人事考试中心；None：0351-7337577；None：山西省太原市小店区体育西 路317-1号
4f9a1ffa47ca4227962efd9e9cfe7b09,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,128,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：内蒙古自治区人事考试院；None：0471-6601168、6600198；None：内蒙古自治区呼和浩特市新 城区中山东路团结巷2号
e71db17eead34a4d9e263edbde13cd74,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,111,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：辽宁省人事考试中心；None：024-12333转0；None：辽宁省沈阳市太原北街2号综 合楼B座
630f9979b77f4196bb784843425930f0,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,115,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：吉林省公务员录用考试中 心；None：0431-81952345；None：长春市南关区南环城路1958 号
053bb5c7afe041e7b39891532c631729,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,114,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：黑龙江省人事考试中心；None：0451-82326662；None：黑龙江省哈尔滨市香坊区香 和街21号
282bb1aaaa384d7db3cd343d6f69db6d,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,1,1,113,各省（区、市）人事考试机构咨询电话和联系地址 咨询时间：2025年10月31日至11月30日，工作日8:30－17:00：上海市职业能力考试院；None：021-12333；None：上海市徐汇区虹漕路77号华 鑫慧享城C6栋
8fab456681e74e7186020f8e7dc77253,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_summary,,,2,2,1358,表头列：江苏省人事考试中心、025-83236085、南京市中山北路49号机械大 厦28楼  表格结构： | 江苏省人事考试中心 | 025-83236085 | 南京市中山北路49号机械大 厦28楼 | | --- | --- | --- | | 浙江省社会保险和就业服 务中心人事考试院 | 0571-88396764、88396765 | 浙江省杭州市上城区佑圣观 路74-1号 | | 安徽省人事考试院 | 0551-63457903 | 合肥市徽州大道与太湖路交 ...
f6abac0b040b4fe4b874d15781c9eb41,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,105,江苏省人事考试中心：浙江省社会保险和就业服 务中心人事考试院；025-83236085：0571-88396764、88396765；南京市中山北路49号机械大 厦28楼：浙江省杭州市上城区佑圣观 路74-1号
c5ee0a39532a4ec1a8437e3c604218e7,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,91,江苏省人事考试中心：安徽省人事考试院；025-83236085：0551-63457903；南京市中山北路49号机械大 厦28楼：合肥市徽州大道与太湖路交 口恒生阳光城8号写字楼4楼
dcfcdccfe23d42c0818394e8ed29ca7d,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,89,江苏省人事考试中心：福建省人事考试中心；025-83236085：0591-87670230；南京市中山北路49号机械大 厦28楼：福建省福州市鼓楼区东大路 36号人才大厦13楼
5d93094db16c41b985a55c87f5a85189,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,78,江苏省人事考试中心：江西省人事考试中心；025-83236085：0791-12333；南京市中山北路49号机械大 厦28楼：南昌市青山湖区江大南路19 号
429c6b081308443c83c57cf9c41cfed9,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,82,江苏省人事考试中心：山东省人事考试中心；025-83236085：0531-88920253；南京市中山北路49号机械大 厦28楼：山东省济南市历下区燕子山 路2号
0e04e9e59dcc4ce78ef9e399c5638000,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,117,江苏省人事考试中心：河南省人事考试中心 （河南省公务员考试测评 中心）；025-83236085：0371-61612719；南京市中山北路49号机械大 厦28楼：中国中原人力资源服务产业 园区（郑州航空港区华夏大 道与通航路交叉口）
a189b26101944ed2b4e52b9cf04acb7b,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,80,江苏省人事考试中心：湖北省人事考试院；025-83236085：027-12333转2；南京市中山北路49号机械大 厦28楼：湖北省武汉市武昌区东湖西 路特1号
6b307c5c27a247fdb9ffe26fa2d1a113,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,79,江苏省人事考试中心：湖南省人事考试院；025-83236085：0731-85063791；南京市中山北路49号机械大 厦28楼：长沙市雨花区湘府中路154号
3724a2ccdf4447a7a2765357b7180deb,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,79,江苏省人事考试中心：广东省人事考试局；025-83236085：020-12333-9；南京市中山北路49号机械大 厦28楼：广州市天河路13号润粤大厦4 楼
82757ba524304eeaa3be7c51123e99cf,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,86,江苏省人事考试中心：广西壮族自治区人事考试 院；025-83236085：0771-12333；南京市中山北路49号机械大 厦28楼：广西南宁市桂春路9号广西就 业大厦5楼
dfb2c2ac43684075ad5d562fc77bc3c0,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,73,江苏省人事考试中心：海南省考试局；025-83236085：0898-65813556；南京市中山北路49号机械大 厦28楼：海口市红城湖路60号
9bb7d281bcdb4702b43938fd571ea0bc,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,128,江苏省人事考试中心：重庆市人事考试中心；025-83236085：现场确认、笔试考务咨询： 023-86868812； 网上报名技术咨询： 023-86868837；南京市中山北路49号机械大 厦28楼：重庆市渝北区春华大道99号 人力资源产业园北区2号楼
7c4c6eaa0528498b8fbbf3137d46ca77,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,90,江苏省人事考试中心：四川省人事考试中心；025-83236085：028-86623723、86626583；南京市中山北路49号机械大 厦28楼：四川省成都市青羊区东二巷 18号
4d52f7f0460e44fab5d18e6246ebf343,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,113,江苏省人事考试中心：贵州省人力资源和社会保 障厅 考试院；025-83236085：0851-12333转01（省本级）再转0（人工服务）；南京市中山北路49号机械大 厦28楼：贵阳市云岩区毓秀路25号省 人才市场10-12楼
3275d205f24b4f479fda42befdb963d2,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,100,江苏省人事考试中心：云南省人事考试院；025-83236085：0871-63630349、63632444；南京市中山北路49号机械大 厦28楼：云南省昆明市五华区人民中 路170号云南人才市场3楼
737190d4c4964ad493f3bc9805a7190e,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,98,江苏省人事考试中心：西藏自治区人事考试中心；025-83236085：0891-6328229、0891-6507727；南京市中山北路49号机械大 厦28楼：西藏拉萨市城关区八一北路 人才巷2号
adb9b0ea548347ef997cc2ff4b0dad8a,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,77,江苏省人事考试中心：陕西省人事考试中心；025-83236085：029-85717700；南京市中山北路49号机械大 厦28楼：陕西省西安市建设东路3号
0588a1515f2f4ecd98a3a52ddeefbcce,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,99,江苏省人事考试中心：甘肃省人力资源考试中心；025-83236085：0931-4676230、8525772；南京市中山北路49号机械大 厦28楼：甘肃省兰州市城关区东岗东 路劳动大厦7楼708室
2b308aad1e674cbe8f1dab74306167bc,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,91,江苏省人事考试中心：青海省人事考试中心；025-83236085：0971-962121；南京市中山北路49号机械大 厦28楼：青海省西宁市城西区五四西 路86号恒邦紫荆城4号写字楼
2c872a114220494e8235d5ca8919ca67,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,86,江苏省人事考试中心：宁夏回族自治区人事考试 中心；025-83236085：0951-5099130；南京市中山北路49号机械大 厦28楼：宁夏银川市兴庆区上海东路 38号
bdfa6038ce7949f0bf492160361e8070,..\data\考务咨询电话.pdf,exam_affairs_qa,other_policy,table_row,,,2,2,88,江苏省人事考试中心：新疆维吾尔自治区 人事考试中心；025-83236085：0991-4650800；南京市中山北路49号机械大 厦28楼：乌鲁木齐市水磨沟区南湖东 路25号
